"CustomerID","InsuredAge","InsuredZipCode","InsuredGender","InsuredEducationLevel","InsuredOccupation","InsuredHobbies","CapitalGains","CapitalLoss","Country"
"Cust5361",38,607452,"MALE","MD","other-service","video-games",0,-53700,"India"
"Cust5362",38,606988,"FEMALE","Masters","prof-specialty","paintball",0,0,"India"
"Cust5363",41,606352,"FEMALE","JD","craft-repair","skydiving",0,0,"India"
"Cust5364",49,454685,"MALE","MD","farming-fishing","cross-fit",40700,0,"India"
"Cust5366",29,617858,"FEMALE","Masters","sales","polo",42400,0,"India"
"Cust5368",33,605169,"FEMALE","Associate","exec-managerial","yachting",84900,0,"India"
"Cust5369",34,605169,"MALE","MD","exec-managerial","yachting",84900,0,"India"
"Cust5370",29,605169,"MALE","College","exec-managerial","yachting",84900,0,"India"
"Cust5371",29,479327,"MALE","High School","exec-managerial","cross-fit",0,-61400,"India"
"Cust5372",58,469429,"FEMALE","Associate","transport-moving","board-games",0,-57900,"India"
"Cust5373",54,469429,"FEMALE","Associate","exec-managerial","board-games",0,0,"India"
"Cust5374",41,470488,"MALE","High School","tech-support","polo",0,-57100,"India"
"Cust5375",40,479134,"MALE","Masters","tech-support","exercise",0,-57100,"India"
"Cust5376",34,435518,"MALE","PhD","adm-clerical","chess",13100,-38200,"India"
"Cust5378",33,438555,"FEMALE","JD","craft-repair","movies",0,0,"India"
"Cust5379",35,438555,"FEMALE","PhD","farming-fishing","skydiving",0,0,"India"
"Cust5380",40,460263,"MALE","High School","sales","cross-fit",62200,0,"India"
"Cust5382",36,476227,"FEMALE","Masters","sales","reading",52000,-54300,"India"
"Cust5383",33,619540,"FEMALE","Masters","tech-support","hiking",52000,-67900,"India"
"Cust5384",46,613647,"MALE","College","farming-fishing","bungie-jumping",0,-58600,"India"
"Cust5385",52,469429,"MALE","Associate","sales","cross-fit",0,-57900,"India"
"Cust5386",33,607452,"FEMALE","Masters","prof-specialty","sleeping",47700,-53700,"India"
"Cust5387",39,479852,"FEMALE","Masters","prof-specialty","sleeping",24000,0,"India"
"Cust5388",37,454552,"MALE","Associate","craft-repair","exercise",25800,-26900,"India"
"Cust5389",40,438555,"FEMALE","JD","craft-repair","skydiving",0,-26900,"India"
"Cust5391",37,466132,"MALE","High School","machine-op-inspct","sleeping",53300,0,"India"
"Cust5392",31,457733,"MALE","JD","tech-support","cross-fit",0,0,"India"
"Cust5393",27,430141,"FEMALE","Masters","tech-support","camping",0,0,"India"
"Cust5394",31,434923,"MALE","JD","tech-support","cross-fit",0,-51300,"India"
"Cust5395",49,462804,"MALE","Associate","tech-support","cross-fit",73500,-51300,"India"
"Cust5397",25,461958,"FEMALE","College","priv-house-serv","paintball",47400,0,"India"
"Cust5398",34,615611,"MALE","MD","armed-forces","skydiving",0,0,"India"
"Cust5399",33,457535,"MALE","PhD","protective-serv","board-games",0,0,"India"
"Cust5400",27,475916,"FEMALE","JD","sales","skydiving",0,-39300,"India"
"Cust5401",34,443522,"FEMALE","College","sales","chess",0,0,"India"
"Cust5404",56,450332,"FEMALE","JD","exec-managerial","cross-fit",0,-57900,"India"
"Cust5405",32,603732,"FEMALE","JD","prof-specialty","cross-fit",0,0,"India"
"Cust5406",44,603882,"MALE","PhD","craft-repair","bungie-jumping",0,0,"India"
"Cust5408",44,458139,"FEMALE","High School","prof-specialty","yachting",24800,-74200,"India"
"Cust5409",44,604861,"FEMALE","MD","prof-specialty","yachting",0,0,"India"
"Cust5410",43,465263,"MALE","College","farming-fishing","basketball",0,-58600,"India"
"Cust5411",44,613647,"MALE","Associate","farming-fishing","base-jumping",0,-58600,"India"
"Cust5412",47,602402,"FEMALE","Associate","armed-forces","yachting",0,0,"India"
"Cust5413",44,604861,"FEMALE","Associate","armed-forces","yachting",0,0,"India"
"Cust5414",37,451560,"MALE","JD","farming-fishing","polo",0,0,"India"
"Cust5415",32,451560,"MALE","JD","farming-fishing","exercise",0,-32500,"India"
"Cust5416",27,471585,"MALE","PhD","sales","cross-fit",0,-51500,"India"
"Cust5417",32,612550,"MALE","Associate","sales","cross-fit",47200,0,"India"
"Cust5418",36,457793,"FEMALE","College","adm-clerical","skydiving",0,0,"India"
"Cust5422",43,463181,"FEMALE","JD","other-service","sleeping",0,-50000,"India"
"Cust5423",35,434923,"FEMALE","JD","tech-support","chess",0,-41400,"India"
"Cust5425",32,447300,"FEMALE","Associate","transport-moving","yachting",47500,-60300,"India"
"Cust5426",29,441783,"MALE","MD","sales","video-games",75800,0,"India"
"Cust5427",35,444626,"MALE","MD","sales","yachting",0,0,"India"
"Cust5428",60,467942,"MALE","PhD","craft-repair","skydiving",41500,0,"India"
"Cust5429",60,455482,"MALE","MD","transport-moving","skydiving",66200,-70200,"India"
"Cust5430",23,463678,"FEMALE","JD","tech-support","base-jumping",45700,0,"India"
"Cust5431",32,601581,"FEMALE","Associate","exec-managerial","base-jumping",0,0,"India"
"Cust5432",39,606942,"MALE","Associate","machine-op-inspct","cross-fit",0,-48500,"India"
"Cust5433",41,463583,"MALE","MD","craft-repair","cross-fit",0,0,"India"
"Cust5434",33,476198,"FEMALE","Associate","exec-managerial","dancing",44000,0,"India"
"Cust5435",36,471600,"FEMALE","PhD","handlers-cleaners","polo",0,0,"India"
"Cust5436",31,436711,"MALE","PhD","other-service","reading",0,-54100,"India"
"Cust5437",29,476502,"MALE","PhD","other-service","reading",0,0,"India"
"Cust5438",35,431531,"MALE","College","machine-op-inspct","golf",0,-33600,"India"
"Cust5441",41,458237,"MALE","JD","machine-op-inspct","hiking",87800,-51200,"India"
"Cust5442",42,448882,"MALE","Associate","craft-repair","paintball",91900,0,"India"
"Cust5443",25,473611,"FEMALE","MD","priv-house-serv","paintball",91900,0,"India"
"Cust5444",40,474801,"MALE","PhD","prof-specialty","yachting",0,0,"India"
"Cust5445",39,474801,"MALE","JD","tech-support","chess",0,0,"India"
"Cust5446",48,435809,"FEMALE","JD","armed-forces","paintball",0,0,"India"
"Cust5447",32,450703,"FEMALE","JD","sales","exercise",0,0,"India"
"Cust5448",32,469429,"FEMALE","Associate","priv-house-serv","cross-fit",0,0,"India"
"Cust5449",37,477631,"FEMALE","Associate","craft-repair","cross-fit",37600,-36400,"India"
"Cust5450",57,475705,"MALE","PhD","tech-support","sleeping",47400,-49700,"India"
"Cust5452",45,466132,"MALE","MD","handlers-cleaners","sleeping",53300,0,"India"
"Cust5454",32,459322,"FEMALE","PhD","handlers-cleaners","polo",0,-15700,"India"
"Cust5455",32,448603,"FEMALE","Masters","exec-managerial","polo",0,-15700,"India"
"Cust5456",37,437580,"MALE","Masters","exec-managerial","kayaking",0,-52500,"India"
"Cust5457",52,444626,"MALE","High School","sales","yachting",0,0,"India"
"Cust5459",34,479224,"MALE","JD","craft-repair","reading",82400,-57100,"India"
"Cust5460",29,617858,"FEMALE","PhD","farming-fishing","kayaking",42400,0,"India"
"Cust5461",30,613287,"FEMALE","PhD","farming-fishing","dancing",0,0,"India"
"Cust5462",40,476198,"FEMALE","High School","sales","cross-fit",62200,0,"India"
"Cust5464",35,471453,"MALE","PhD","sales","dancing",13100,-38200,"India"
"Cust5465",32,471453,"MALE","PhD","adm-clerical","reading",81300,0,"India"
"Cust5466",31,610381,"MALE","MD","sales","base-jumping",0,-46900,"India"
"Cust5467",40,608228,"MALE","MD","sales","base-jumping",0,-22200,"India"
"Cust5468",35,459588,"MALE","Associate","protective-serv","reading",51600,0,"India"
"Cust5469",31,456602,"MALE","Associate","machine-op-inspct","reading",52800,-73900,"India"
"Cust5470",26,620207,"MALE","College","exec-managerial","sleeping",0,0,"India"
"Cust5473",49,608228,"MALE","MD","sales","base-jumping",0,0,"India"
"Cust5474",28,465456,"MALE","PhD","protective-serv","sleeping",0,-27900,"India"
"Cust5475",32,458237,"MALE","High School","protective-serv","board-games",87800,-27900,"India"
"Cust5477",44,451312,"FEMALE","PhD","sales","chess",53500,-73600,"India"
"Cust5478",37,476303,"FEMALE","JD","sales","yachting",0,-61000,"India"
"Cust5479",44,476303,"FEMALE","Associate","sales","cross-fit",0,0,"India"
"Cust5480",37,438555,"MALE","JD","craft-repair","skydiving",0,0,"India"
"Cust5481",30,476502,"MALE","College","armed-forces","exercise",0,0,"India"
"Cust5483",26,600754,"FEMALE","JD","tech-support","cross-fit",0,0,"India"
"Cust5484",39,454530,"FEMALE","MD","farming-fishing","bungie-jumping",17300,-60400,"India"
"Cust5485",39,454530,"FEMALE","MD","tech-support","movies",68600,-22300,"India"
"Cust5486",42,435985,"FEMALE","Associate","machine-op-inspct","polo",47200,0,"India"
"Cust5487",44,435985,"FEMALE","Associate","exec-managerial","paintball",0,-38400,"India"
"Cust5488",33,619148,"MALE","MD","tech-support","base-jumping",0,-13200,"India"
"Cust5490",60,475407,"FEMALE","Associate","transport-moving","polo",0,-42600,"India"
"Cust5491",53,620507,"FEMALE","Associate","transport-moving","polo",0,-46400,"India"
"Cust5492",36,473611,"FEMALE","College","adm-clerical","paintball",47400,0,"India"
"Cust5493",25,607763,"FEMALE","College","exec-managerial","exercise",47400,-56100,"India"
"Cust5494",42,476227,"FEMALE","Associate","sales","reading",60700,-54300,"India"
"Cust5495",33,476227,"FEMALE","High School","transport-moving","reading",60700,-54300,"India"
"Cust5496",43,452701,"MALE","JD","exec-managerial","polo",0,-55300,"India"
"Cust5497",37,477631,"FEMALE","High School","craft-repair","cross-fit",0,-36400,"India"
"Cust5499",32,435267,"FEMALE","Masters","priv-house-serv","chess",68500,0,"India"
"Cust5501",27,478981,"FEMALE","JD","transport-moving","exercise",0,0,"India"
"Cust5502",35,615611,"MALE","JD","armed-forces","skydiving",59000,0,"India"
"Cust5504",29,475916,"MALE","College","other-service","skydiving",0,-53800,"India"
"Cust5506",27,464959,"MALE","PhD","farming-fishing","skydiving",36100,-71700,"India"
"Cust5507",32,434247,"MALE","PhD","exec-managerial","golf",31900,-42300,"India"
"Cust5508",33,604138,"MALE","JD","armed-forces","chess",0,0,"India"
"Cust5509",45,604138,"FEMALE","Masters","armed-forces","chess",64800,0,"India"
"Cust5510",25,458622,"MALE","High School","transport-moving","reading",57500,-41600,"India"
"Cust5511",34,458622,"MALE","College","farming-fishing","kayaking",40700,-41600,"India"
"Cust5512",33,615683,"FEMALE","Masters","exec-managerial","skydiving",0,-38400,"India"
"Cust5513",30,615683,"FEMALE","College","craft-repair","skydiving",69200,-36900,"India"
"Cust5514",55,602942,"FEMALE","College","armed-forces","cross-fit",48800,-44000,"India"
"Cust5515",56,461383,"FEMALE","College","prof-specialty","yachting",58500,-44000,"India"
"Cust5516",37,455332,"MALE","PhD","machine-op-inspct","reading",52800,-73600,"India"
"Cust5517",32,463331,"MALE","Masters","protective-serv","base-jumping",0,0,"India"
"Cust5519",27,616126,"FEMALE","College","tech-support","basketball",0,0,"India"
"Cust5520",33,448603,"FEMALE","Masters","exec-managerial","camping",0,-38400,"India"
"Cust5521",38,601206,"FEMALE","Masters","exec-managerial","reading",0,-38400,"India"
"Cust5524",44,614265,"MALE","JD","exec-managerial","chess",0,0,"India"
"Cust5525",42,435267,"FEMALE","PhD","prof-specialty","basketball",0,-64500,"India"
"Cust5526",35,433250,"FEMALE","Masters","transport-moving","video-games",0,0,"India"
"Cust5527",33,450332,"FEMALE","PhD","exec-managerial","exercise",0,0,"India"
"Cust5528",51,471585,"MALE","PhD","farming-fishing","chess",44000,-71000,"India"
"Cust5529",56,452647,"FEMALE","High School","armed-forces","cross-fit",44000,-71000,"India"
"Cust5532",37,600153,"FEMALE","Associate","exec-managerial","base-jumping",45700,0,"India"
"Cust5533",38,600153,"FEMALE","High School","tech-support","chess",0,0,"India"
"Cust5537",58,602514,"FEMALE","College","armed-forces","cross-fit",62500,0,"India"
"Cust5538",45,614265,"MALE","Masters","protective-serv","chess",0,-71400,"India"
"Cust5539",42,463331,"MALE","Masters","protective-serv","camping",0,-68900,"India"
"Cust5540",34,612660,"MALE","High School","sales","chess",60400,-67800,"India"
"Cust5541",32,612660,"MALE","JD","sales","polo",59300,-31400,"India"
"Cust5543",52,454685,"MALE","MD","craft-repair","cross-fit",53300,0,"India"
"Cust5544",47,477260,"MALE","Masters","armed-forces","reading",0,0,"India"
"Cust5545",52,601206,"MALE","Masters","exec-managerial","reading",0,0,"India"
"Cust5546",40,465440,"MALE","MD","sales","video-games",43700,0,"India"
"Cust5547",47,469126,"MALE","MD","sales","yachting",0,0,"India"
"Cust5548",30,451560,"MALE","JD","farming-fishing","golf",0,-35500,"India"
"Cust5549",28,467227,"MALE","JD","farming-fishing","golf",0,-35500,"India"
"Cust5550",32,474615,"MALE","JD","tech-support","cross-fit",48500,0,"India"
"Cust5551",29,617267,"MALE","College","transport-moving","chess",0,0,"India"
"Cust5552",35,613471,"FEMALE","MD","tech-support","board-games",0,-56200,"India"
"Cust5554",44,470577,"MALE","Associate","exec-managerial","exercise",0,-46900,"India"
"Cust5556",26,441923,"FEMALE","JD","farming-fishing","skydiving",0,-51000,"India"
"Cust5558",34,479824,"FEMALE","Associate","exec-managerial","chess",0,0,"India"
"Cust5559",57,601848,"FEMALE","College","transport-moving","chess",51700,0,"India"
"Cust5560",36,458237,"MALE","High School","protective-serv","hiking",87800,-68800,"India"
"Cust5561",40,601848,"MALE","High School","exec-managerial","hiking",51700,0,"India"
"Cust5562",32,608708,"FEMALE","High School","sales","video-games",33500,-58900,"India"
"Cust5563",55,475705,"FEMALE","High School","tech-support","video-games",33500,-27600,"India"
"Cust5564",29,467654,"FEMALE","High School","sales","dancing",0,0,"India"
"Cust5565",28,454552,"FEMALE","College","sales","dancing",0,-71900,"India"
"Cust5566",54,604138,"MALE","JD","adm-clerical","paintball",47600,0,"India"
"Cust5570",49,613982,"MALE","MD","sales","polo",0,0,"India"
"Cust5571",45,603882,"MALE","MD","armed-forces","base-jumping",0,0,"India"
"Cust5573",43,471866,"MALE","Masters","exec-managerial","chess",0,-32900,"India"
"Cust5574",51,466283,"MALE","Associate","transport-moving","bungie-jumping",0,0,"India"
"Cust5575",50,478902,"MALE","Masters","exec-managerial","reading",0,-44400,"India"
"Cust5576",40,440153,"FEMALE","College","exec-managerial","kayaking",0,-19500,"India"
"Cust5577",38,476227,"FEMALE","College","exec-managerial","yachting",60700,-19500,"India"
"Cust5578",42,465263,"MALE","College","farming-fishing","chess",40700,-42800,"India"
"Cust5580",40,610393,"MALE","High School","craft-repair","movies",34700,-81000,"India"
"Cust5581",47,469853,"MALE","College","craft-repair","skydiving",69200,-81000,"India"
"Cust5582",52,444558,"FEMALE","JD","craft-repair","skydiving",48000,0,"India"
"Cust5583",50,454552,"MALE","JD","farming-fishing","exercise",48000,-79600,"India"
"Cust5584",32,478388,"MALE","JD","adm-clerical","paintball",51300,0,"India"
"Cust5585",44,434342,"FEMALE","Masters","priv-house-serv","chess",0,0,"India"
"Cust5588",36,461264,"MALE","PhD","machine-op-inspct","yachting",0,0,"India"
"Cust5589",42,461264,"FEMALE","JD","transport-moving","camping",75800,0,"India"
"Cust5592",42,604861,"MALE","High School","machine-op-inspct","yachting",0,0,"India"
"Cust5593",40,604861,"FEMALE","MD","other-service","video-games",0,0,"India"
"Cust5594",32,618682,"FEMALE","JD","craft-repair","polo",0,0,"India"
"Cust5595",31,618682,"FEMALE","JD","protective-serv","polo",58600,0,"India"
"Cust5596",30,615446,"FEMALE","JD","exec-managerial","chess",0,-30200,"India"
"Cust5597",30,615446,"FEMALE","JD","priv-house-serv","chess",0,0,"India"
"Cust5598",29,479327,"MALE","MD","exec-managerial","cross-fit",0,0,"India"
"Cust5599",40,463583,"MALE","High School","machine-op-inspct","cross-fit",0,-61400,"India"
"Cust5602",41,472724,"FEMALE","JD","transport-moving","board-games",58600,0,"India"
"Cust5605",39,467654,"FEMALE","MD","machine-op-inspct","chess",0,0,"India"
"Cust5606",42,470488,"MALE","Masters","machine-op-inspct","yachting",0,-74200,"India"
"Cust5607",40,619570,"MALE","JD","craft-repair","yachting",0,-74200,"India"
"Cust5608",39,437156,"FEMALE","JD","transport-moving","video-games",0,0,"India"
"Cust5610",51,432218,"FEMALE","High School","sales","paintball",0,-38700,"India"
"Cust5611",47,432218,"FEMALE","Associate","machine-op-inspct","chess",0,-56400,"India"
"Cust5612",43,466283,"FEMALE","Associate","craft-repair","dancing",0,0,"India"
"Cust5613",40,606942,"FEMALE","MD","craft-repair","base-jumping",0,0,"India"
"Cust5614",35,443522,"FEMALE","High School","craft-repair","chess",0,-42900,"India"
"Cust5617",37,435985,"FEMALE","PhD","machine-op-inspct","paintball",0,0,"India"
"Cust5618",54,437944,"FEMALE","Masters","transport-moving","cross-fit",20200,-63700,"India"
"Cust5619",38,606988,"FEMALE","Masters","prof-specialty","paintball",0,0,"India"
"Cust5620",32,615767,"FEMALE","MD","tech-support","chess",43700,-66300,"India"
"Cust5621",32,615767,"MALE","College","tech-support","chess",0,-19500,"India"
"Cust5622",36,455426,"FEMALE","High School","transport-moving","cross-fit",59400,-28300,"India"
"Cust5623",31,613607,"FEMALE","High School","farming-fishing","cross-fit",0,-28300,"India"
"Cust5624",49,461383,"MALE","High School","transport-moving","yachting",71400,-44000,"India"
"Cust5626",41,602402,"MALE","High School","prof-specialty","cross-fit",0,-33300,"India"
"Cust5627",40,451529,"MALE","High School","transport-moving","cross-fit",0,0,"India"
"Cust5629",53,462804,"MALE","Associate","sales","chess",73500,0,"India"
"Cust5630",34,459322,"FEMALE","High School","handlers-cleaners","polo",0,-15700,"India"
"Cust5632",39,608331,"MALE","High School","handlers-cleaners","golf",0,-51800,"India"
"Cust5633",38,607458,"FEMALE","High School","handlers-cleaners","chess",0,-44800,"India"
"Cust5634",47,463835,"MALE","College","prof-specialty","reading",54700,-47900,"India"
"Cust5635",39,618493,"MALE","College","prof-specialty","reading",63900,-58700,"India"
"Cust5637",38,467780,"FEMALE","High School","tech-support","movies",0,0,"India"
"Cust5639",41,477373,"FEMALE","Masters","transport-moving","cross-fit",39300,-60300,"India"
"Cust5640",29,613471,"FEMALE","Masters","sales","sleeping",42400,0,"India"
"Cust5641",42,613471,"FEMALE","MD","tech-support","paintball",0,-56200,"India"
"Cust5642",35,476198,"FEMALE","Associate","protective-serv","base-jumping",45700,0,"India"
"Cust5643",41,477856,"FEMALE","Associate","priv-house-serv","base-jumping",61100,-64500,"India"
"Cust5645",41,460263,"MALE","High School","sales","cross-fit",62200,0,"India"
"Cust5646",45,435809,"FEMALE","Masters","machine-op-inspct","paintball",0,-42600,"India"
"Cust5647",43,435985,"FEMALE","Associate","machine-op-inspct","exercise",0,0,"India"
"Cust5648",45,451467,"FEMALE","College","tech-support","dancing",0,-47900,"India"
"Cust5649",47,451467,"FEMALE","College","tech-support","cross-fit",54700,-47900,"India"
"Cust5650",31,613583,"FEMALE","High School","farming-fishing","movies",0,0,"India"
"Cust5651",29,613607,"FEMALE","MD","craft-repair","chess",0,-48500,"India"
"Cust5652",41,471453,"FEMALE","MD","priv-house-serv","video-games",43700,-66300,"India"
"Cust5653",41,451280,"FEMALE","JD","other-service","chess",43700,-66300,"India"
"Cust5654",44,440153,"MALE","College","handlers-cleaners","chess",0,-58400,"India"
"Cust5655",37,470128,"MALE","College","adm-clerical","chess",0,-13200,"India"
"Cust5657",43,465942,"MALE","Associate","adm-clerical","exercise",0,-49600,"India"
"Cust5658",45,611651,"FEMALE","PhD","protective-serv","chess",82600,-49500,"India"
"Cust5659",31,478532,"FEMALE","MD","protective-serv","chess",0,-49500,"India"
"Cust5660",28,446657,"MALE","High School","farming-fishing","reading",57500,0,"India"
"Cust5662",28,618493,"FEMALE","College","prof-specialty","hiking",47500,-58700,"India"
"Cust5663",29,618493,"MALE","MD","exec-managerial","hiking",47500,-58700,"India"
"Cust5665",36,620507,"FEMALE","Associate","craft-repair","polo",0,-46400,"India"
"Cust5666",30,459588,"MALE","Associate","protective-serv","reading",51600,0,"India"
"Cust5667",25,431202,"MALE","JD","tech-support","polo",0,0,"India"
"Cust5668",31,464736,"FEMALE","PhD","protective-serv","cross-fit",0,0,"India"
"Cust5669",39,457793,"FEMALE","Associate","protective-serv","polo",0,0,"India"
"Cust5670",37,470190,"FEMALE","PhD","farming-fishing","exercise",0,0,"India"
"Cust5671",35,470190,"FEMALE","College","tech-support","hiking",17300,-67900,"India"
"Cust5673",43,613114,"MALE","PhD","protective-serv","board-games",79600,-27900,"India"
"Cust5674",47,463331,"MALE","Masters","exec-managerial","camping",0,-43600,"India"
"Cust5675",33,431202,"MALE","JD","exec-managerial","polo",0,0,"India"
"Cust5676",50,608228,"MALE","MD","sales","yachting",0,0,"India"
"Cust5677",55,444626,"MALE","JD","sales","yachting",0,0,"India"
"Cust5678",39,601206,"MALE","Masters","exec-managerial","chess",0,-44400,"India"
"Cust5682",45,433275,"MALE","PhD","transport-moving","basketball",0,0,"India"
"Cust5684",36,608309,"FEMALE","PhD","adm-clerical","hiking",0,-43600,"India"
"Cust5685",37,608309,"FEMALE","College","armed-forces","chess",21100,0,"India"
"Cust5687",45,451550,"FEMALE","Associate","machine-op-inspct","chess",59900,-34800,"India"
"Cust5688",41,457962,"MALE","High School","machine-op-inspct","paintball",46100,-40700,"India"
"Cust5689",37,610381,"MALE","Associate","machine-op-inspct","cross-fit",46100,0,"India"
"Cust5690",35,463271,"FEMALE","College","sales","hiking",57100,0,"India"
"Cust5691",32,463271,"FEMALE","JD","tech-support","movies",0,0,"India"
"Cust5692",33,613607,"FEMALE","High School","farming-fishing","chess",0,0,"India"
"Cust5694",40,470826,"MALE","Associate","machine-op-inspct","cross-fit",46100,-81100,"India"
"Cust5695",49,610381,"MALE","Masters","machine-op-inspct","cross-fit",49500,-81100,"India"
"Cust5696",31,613607,"FEMALE","Masters","machine-op-inspct","chess",0,0,"India"
"Cust5698",31,463993,"MALE","Associate","other-service","bungie-jumping",0,0,"India"
"Cust5700",41,437944,"MALE","High School","transport-moving","cross-fit",0,-63700,"India"
"Cust5701",40,437944,"FEMALE","Masters","transport-moving","chess",64800,-63700,"India"
"Cust5702",42,457962,"FEMALE","High School","tech-support","paintball",51000,-40700,"India"
"Cust5703",43,457962,"MALE","High School","handlers-cleaners","chess",0,-40700,"India"
"Cust5704",41,604450,"FEMALE","Associate","prof-specialty","basketball",0,-56400,"India"
"Cust5705",43,478640,"FEMALE","PhD","adm-clerical","basketball",0,-64500,"India"
"Cust5706",60,611651,"MALE","Masters","protective-serv","chess",82600,-72100,"India"
"Cust5707",25,464959,"MALE","Masters","protective-serv","skydiving",0,-71700,"India"
"Cust5709",32,620207,"FEMALE","Associate","exec-managerial","movies",45700,0,"India"
"Cust5710",24,469429,"FEMALE","Associate","craft-repair","golf",51700,-37600,"India"
"Cust5711",33,469429,"FEMALE","Associate","craft-repair","cross-fit",37600,-33300,"India"
"Cust5712",35,474771,"FEMALE","PhD","tech-support","movies",0,0,"India"
"Cust5713",39,478456,"FEMALE","PhD","armed-forces","bungie-jumping",0,0,"India"
"Cust5714",47,463331,"MALE","Masters","protective-serv","camping",0,-71400,"India"
"Cust5715",39,456602,"MALE","Masters","machine-op-inspct","camping",0,-71400,"India"
"Cust5716",42,605486,"MALE","Masters","armed-forces","chess",0,0,"India"
"Cust5718",59,468454,"MALE","Associate","adm-clerical","board-games",0,-54400,"India"
"Cust5719",54,446608,"MALE","MD","craft-repair","board-games",0,-49200,"India"
"Cust5720",43,611996,"MALE","MD","farming-fishing","base-jumping",0,0,"India"
"Cust5721",43,611996,"FEMALE","High School","farming-fishing","video-games",75800,0,"India"
"Cust5722",37,457793,"FEMALE","College","protective-serv","cross-fit",61100,0,"India"
"Cust5723",44,477856,"FEMALE","Associate","priv-house-serv","bungie-jumping",61100,-30700,"India"
"Cust5724",41,471453,"FEMALE","College","priv-house-serv","dancing",81300,-61600,"India"
"Cust5725",42,618127,"FEMALE","College","priv-house-serv","chess",81300,0,"India"
"Cust5726",38,435489,"MALE","JD","farming-fishing","skydiving",0,-51000,"India"
"Cust5727",29,435489,"MALE","JD","farming-fishing","video-games",0,-51000,"India"
"Cust5728",43,451550,"FEMALE","Associate","handlers-cleaners","chess",38500,-46400,"India"
"Cust5729",46,451550,"FEMALE","High School","craft-repair","chess",38500,-56400,"India"
"Cust5730",39,454530,"MALE","MD","craft-repair","base-jumping",68600,-22300,"India"
"Cust5731",37,619148,"FEMALE","MD","tech-support","base-jumping",0,-22300,"India"
"Cust5732",40,460895,"FEMALE","MD","handlers-cleaners","sleeping",53300,0,"India"
"Cust5733",31,459322,"FEMALE","PhD","handlers-cleaners","polo",0,-15700,"India"
"Cust5735",37,465440,"MALE","MD","priv-house-serv","video-games",43700,0,"India"
"Cust5737",44,613647,"MALE","College","farming-fishing","skydiving",66200,-58600,"India"
"Cust5739",36,479824,"FEMALE","Associate","exec-managerial","bungie-jumping",0,0,"India"
"Cust5740",39,435489,"MALE","High School","armed-forces","video-games",0,-49000,"India"
"Cust5741",45,469853,"MALE","High School","craft-repair","movies",26500,-81000,"India"
"Cust5742",35,468454,"MALE","Associate","adm-clerical","board-games",51300,-49600,"India"
"Cust5743",42,468454,"MALE","Associate","adm-clerical","paintball",51300,0,"India"
"Cust5744",33,437580,"MALE","Masters","exec-managerial","kayaking",31900,-44600,"India"
"Cust5746",43,600153,"FEMALE","High School","tech-support","chess",0,0,"India"
"Cust5747",43,467654,"MALE","College","sales","chess",0,0,"India"
"Cust5749",32,447274,"MALE","High School","exec-managerial","chess",0,-68800,"India"
"Cust5750",38,433250,"FEMALE","Masters","protective-serv","hiking",0,-37000,"India"
"Cust5752",37,444413,"MALE","Masters","transport-moving","video-games",0,0,"India"
"Cust5753",33,465440,"MALE","Masters","prof-specialty","bungie-jumping",0,0,"India"
"Cust5754",33,619148,"MALE","JD","tech-support","yachting",0,0,"India"
"Cust5755",37,438555,"FEMALE","JD","sales","yachting",0,0,"India"
"Cust5756",50,474167,"FEMALE","MD","transport-moving","sleeping",55700,0,"India"
"Cust5758",25,473611,"FEMALE","College","priv-house-serv","cross-fit",53100,0,"India"
"Cust5759",32,448436,"FEMALE","College","priv-house-serv","paintball",53100,0,"India"
"Cust5761",33,468232,"FEMALE","PhD","prof-specialty","exercise",0,0,"India"
"Cust5762",41,613471,"FEMALE","MD","tech-support","paintball",61100,0,"India"
"Cust5763",43,477856,"FEMALE","MD","priv-house-serv","polo",61100,-30700,"India"
"Cust5764",33,442948,"MALE","JD","other-service","reading",46800,0,"India"
"Cust5765",28,442948,"FEMALE","High School","other-service","hiking",46800,-87300,"India"
"Cust5766",37,477631,"MALE","High School","craft-repair","skydiving",0,-36400,"India"
"Cust5767",37,477631,"FEMALE","MD","craft-repair","skydiving",0,-36400,"India"
"Cust5768",33,608328,"FEMALE","Associate","farming-fishing","base-jumping",53800,0,"India"
"Cust5769",32,458143,"FEMALE","Associate","protective-serv","yachting",0,0,"India"
"Cust5770",46,454552,"MALE","MD","farming-fishing","exercise",25800,-49700,"India"
"Cust5771",43,454552,"MALE","College","other-service","skydiving",0,0,"India"
"Cust5772",28,471585,"MALE","JD","tech-support","reading",0,-51500,"India"
"Cust5773",33,476727,"MALE","PhD","adm-clerical","reading",13100,-38200,"India"
"Cust5774",33,473611,"FEMALE","JD","priv-house-serv","video-games",59400,0,"India"
"Cust5775",42,472724,"FEMALE","JD","transport-moving","board-games",75800,-78600,"India"
"Cust5776",37,468454,"MALE","Masters","exec-managerial","board-games",0,-49600,"India"
"Cust5777",32,468454,"MALE","Associate","adm-clerical","board-games",0,0,"India"
"Cust5779",34,451529,"MALE","High School","farming-fishing","polo",0,0,"India"
"Cust5780",32,440153,"MALE","College","handlers-cleaners","kayaking",13100,-58400,"India"
"Cust5782",37,478837,"MALE","JD","craft-repair","yachting",0,-60700,"India"
"Cust5783",42,619570,"FEMALE","PhD","machine-op-inspct","yachting",28800,0,"India"
