CustomerID,ReportedFraud
Cust32220,N
Cust33939,N
Cust6080,Y
Cust23071,N
Cust11673,N
Cust18072,Y
Cust24842,N
Cust29714,N
Cust18529,Y
Cust9552,N
Cust1271,Y
Cust30875,N
Cust18582,Y
Cust34582,N
Cust1283,N
Cust4597,Y
Cust32175,N
Cust29204,N
Cust30206,N
Cust16091,N
Cust29288,N
Cust2315,Y
Cust16728,Y
Cust8455,N
Cust15824,N
Cust2230,Y
Cust25054,N
Cust7587,Y
Cust23389,N
Cust15007,N
Cust34766,N
Cust12059,N
Cust33992,N
Cust29216,N
Cust22905,Y
Cust3494,Y
Cust12955,N
Cust29803,N
Cust38783,N
Cust9135,N
Cust9617,N
Cust20552,N
Cust6998,Y
Cust34692,N
Cust27161,N
Cust19442,N
Cust5980,Y
Cust3553,Y
Cust32189,N
Cust27845,N
Cust22917,Y
Cust34087,N
Cust31340,N
Cust18309,Y
Cust16197,N
Cust37208,N
Cust33314,N
Cust2056,Y
Cust28725,N
Cust20975,N
Cust21644,N
Cust1221,Y
Cust36392,N
Cust20140,N
Cust39397,N
Cust22473,Y
Cust25705,N
Cust1259,N
Cust14690,N
Cust29810,N
Cust9031,N
Cust4145,Y
Cust33877,Y
Cust19493,N
Cust6637,Y
Cust17001,N
Cust15833,N
Cust30458,N
Cust20096,N
Cust9737,N
Cust7594,Y
Cust32211,N
Cust30236,N
Cust13686,N
Cust2887,Y
Cust18597,Y
Cust28626,N
Cust4012,Y
Cust16166,N
Cust21592,N
Cust35413,N
Cust15412,N
Cust8343,N
Cust7439,Y
Cust9416,Y
Cust18389,Y
Cust35437,N
Cust9919,N
Cust29292,N
Cust2062,Y
Cust20614,N
Cust2427,Y
Cust26657,N
Cust19939,N
Cust18222,Y
Cust5025,Y
Cust20366,N
Cust13591,N
Cust27888,N
Cust35645,N
Cust27461,N
Cust29300,N
Cust22264,Y
Cust31572,N
Cust38114,N
Cust30853,N
Cust12552,N
Cust12798,N
Cust25655,N
Cust1740,N
Cust1692,Y
Cust28853,N
Cust35654,N
Cust23965,N
Cust14641,N
Cust16356,N
Cust32071,N
Cust26688,Y
Cust29564,N
Cust2036,Y
Cust13152,N
Cust6455,Y
Cust34394,N
Cust24748,N
Cust33122,N
Cust24885,N
Cust38714,N
Cust10897,N
Cust8147,N
Cust11595,Y
Cust8935,N
Cust4989,Y
Cust24428,N
Cust37585,Y
Cust30778,N
Cust38958,N
Cust18534,Y
Cust2545,Y
Cust27602,N
Cust12651,N
Cust7074,Y
Cust37075,N
Cust14208,Y
Cust6251,Y
Cust8804,N
Cust27168,N
Cust25532,N
Cust32396,N
Cust10655,N
Cust33307,N
Cust38471,N
Cust31860,N
Cust7003,Y
Cust37989,N
Cust11356,N
Cust23578,N
Cust14846,N
Cust34401,N
Cust38043,N
Cust3168,Y
Cust24575,N
Cust3429,Y
Cust30756,N
Cust14691,N
Cust5868,Y
Cust11762,Y
Cust28812,N
Cust23248,N
Cust14108,N
Cust25163,N
Cust35494,N
Cust15005,N
Cust34340,Y
Cust35804,N
Cust10471,N
Cust28564,N
Cust31954,N
Cust33578,Y
Cust7619,Y
Cust18721,Y
Cust10087,N
Cust35104,N
Cust26676,N
Cust11201,N
Cust26170,Y
Cust37671,Y
Cust32328,Y
Cust5773,Y
Cust22640,Y
Cust23860,N
Cust12733,N
Cust27194,N
Cust21479,N
Cust14540,N
Cust32624,N
Cust22384,Y
Cust21147,N
Cust15347,N
Cust37055,N
Cust20650,N
Cust30985,N
Cust23128,N
Cust9543,N
Cust32676,N
Cust1938,N
Cust8555,Y
Cust23947,N
Cust15506,N
Cust23058,N
Cust29983,N
Cust8659,N
Cust37018,N
Cust13888,N
Cust35605,N
Cust14493,N
Cust33904,N
Cust38258,N
Cust16539,N
Cust8639,N
Cust25534,N
Cust8589,N
Cust38433,N
Cust36903,N
Cust27109,N
Cust18244,Y
Cust11405,N
Cust32226,N
Cust35633,N
Cust32722,N
Cust36071,N
Cust8275,N
Cust31584,N
Cust7304,Y
Cust6369,Y
Cust31797,N
Cust29156,N
Cust35563,N
Cust18838,Y
Cust14513,N
Cust38294,N
Cust13038,Y
Cust1998,Y
Cust30735,N
Cust19639,N
Cust37765,N
Cust25986,N
Cust34113,N
Cust15498,N
Cust4367,Y
Cust33296,N
Cust24678,N
Cust32379,N
Cust15847,N
Cust4401,Y
Cust15600,N
Cust30565,N
Cust38060,N
Cust10576,N
Cust14932,N
Cust18887,Y
Cust27734,N
Cust16635,N
Cust29215,N
Cust23459,N
Cust26197,N
Cust18448,Y
Cust15300,N
Cust31832,N
Cust34151,N
Cust32056,N
Cust24633,N
Cust2487,Y
Cust27223,N
Cust27497,N
Cust33747,N
Cust33656,N
Cust30222,N
Cust28679,N
Cust35919,N
Cust35585,N
Cust25544,N
Cust36462,N
Cust1963,N
Cust35912,N
Cust36466,N
Cust23969,Y
Cust6679,Y
Cust13621,N
Cust5212,Y
Cust19612,N
Cust22775,Y
Cust30085,N
Cust6550,Y
Cust19023,N
Cust32251,N
Cust14694,N
Cust1651,Y
Cust20686,N
Cust27113,N
Cust21473,N
Cust14720,N
Cust29573,N
Cust21626,N
Cust23351,N
Cust4870,Y
Cust39108,Y
Cust35121,N
Cust12128,N
Cust26007,N
Cust14894,N
Cust11131,N
Cust30876,N
Cust19624,N
Cust17962,Y
Cust16088,N
Cust13205,N
Cust17028,N
Cust25541,N
Cust17060,N
Cust3093,Y
Cust13181,N
Cust6012,Y
Cust14034,N
Cust10589,N
Cust14679,N
Cust37337,N
Cust22707,Y
Cust36658,Y
Cust8523,N
Cust12500,N
Cust33443,N
Cust16793,Y
Cust29652,N
Cust14928,N
Cust28076,N
Cust9853,N
Cust34460,N
Cust28549,Y
Cust32472,N
Cust11587,N
Cust34706,N
Cust25894,N
Cust20850,N
Cust18897,Y
Cust13564,N
Cust37900,N
Cust19886,N
Cust31113,N
Cust30080,N
Cust10603,N
Cust20616,N
Cust7692,Y
Cust9502,N
Cust3087,Y
Cust8268,N
Cust3076,Y
Cust12746,N
Cust17442,N
Cust2333,Y
Cust15598,N
Cust12695,N
Cust36936,N
Cust20035,Y
Cust10173,N
Cust37821,N
Cust15899,Y
Cust21515,N
Cust1912,N
Cust23940,N
Cust11343,N
Cust35220,N
Cust33430,N
Cust19067,N
Cust2261,Y
Cust9410,Y
Cust5069,Y
Cust13497,N
Cust27655,N
Cust29346,N
Cust17254,N
Cust18439,Y
Cust21857,N
Cust15090,N
Cust31285,N
Cust20653,N
Cust9829,N
Cust31578,N
Cust22377,Y
Cust35281,N
Cust6412,Y
Cust26766,N
Cust38164,N
Cust10088,N
Cust7364,Y
Cust27621,N
Cust21469,N
Cust30386,N
Cust20578,N
Cust19009,N
Cust9950,N
Cust31971,N
Cust20192,N
Cust3382,Y
Cust1919,N
Cust4894,Y
Cust3448,Y
Cust12726,N
Cust20393,N
Cust38491,N
Cust26897,N
Cust31198,N
Cust39123,N
Cust23791,N
Cust25826,N
Cust5437,Y
Cust5391,Y
Cust1169,N
Cust36437,N
Cust21314,N
Cust12327,N
Cust3281,Y
Cust12633,N
Cust6243,Y
Cust25266,N
Cust25035,N
Cust8955,N
Cust13221,N
Cust20613,N
Cust30713,N
Cust16656,N
Cust33890,N
Cust12588,N
Cust5769,N
Cust11345,N
Cust5050,Y
Cust4702,Y
Cust19711,N
Cust38543,N
Cust22129,Y
Cust31059,N
Cust11799,Y
Cust8085,Y
Cust32788,N
Cust16398,N
Cust30572,N
Cust38504,N
Cust17935,N
Cust7875,N
Cust24369,N
Cust21948,Y
Cust6512,Y
Cust33532,N
Cust16812,Y
Cust14243,Y
Cust7950,Y
Cust31120,N
Cust14005,N
Cust34727,N
Cust16670,N
Cust11276,N
Cust3167,Y
Cust34410,N
Cust5454,Y
Cust30983,N
Cust19720,Y
Cust30041,N
Cust7060,Y
Cust5305,Y
Cust30112,N
Cust33917,N
Cust31733,N
Cust36461,N
Cust32321,N
Cust10244,N
Cust1201,N
Cust31341,N
Cust34746,N
Cust17021,N
Cust31704,N
Cust20017,N
Cust21953,Y
Cust1088,N
Cust5810,Y
Cust8436,N
Cust6247,Y
Cust18780,Y
Cust24435,N
Cust34981,N
Cust21826,N
Cust22864,Y
Cust23865,N
Cust15172,N
Cust21114,N
Cust26597,N
Cust17275,N
Cust29584,N
Cust7158,Y
Cust32864,N
Cust17010,N
Cust19590,N
Cust21328,N
Cust8950,N
Cust3334,Y
Cust34590,N
Cust24577,N
Cust38312,N
Cust34848,N
Cust38053,N
Cust34909,Y
Cust28398,N
Cust38641,N
Cust32805,N
Cust17463,N
Cust18089,Y
Cust14120,N
Cust23381,N
Cust38368,N
Cust11657,N
Cust21985,Y
Cust25777,N
Cust1926,N
Cust35576,N
Cust25924,N
Cust4897,Y
Cust31478,N
Cust10626,N
Cust39297,N
Cust36639,N
Cust11042,N
Cust34831,N
Cust27402,N
Cust21100,N
Cust5178,Y
Cust21999,Y
Cust18575,Y
Cust24750,N
Cust20206,N
Cust19288,N
Cust4112,Y
Cust35566,N
Cust32744,N
Cust23609,Y
Cust38396,N
Cust15566,N
Cust33239,N
Cust27124,Y
Cust12186,N
Cust37908,N
Cust27249,N
Cust19345,N
Cust5272,Y
Cust4787,Y
Cust1021,N
Cust21199,N
Cust14464,N
Cust35155,N
Cust9240,N
Cust12360,N
Cust30336,N
Cust19842,N
Cust10080,N
Cust11887,N
Cust22691,Y
Cust10563,N
Cust33158,N
Cust11058,N
Cust10377,N
Cust24891,N
Cust11586,N
Cust20283,N
Cust30649,N
Cust12075,N
Cust16347,N
Cust12014,N
Cust17872,N
Cust37496,N
Cust15212,N
Cust27884,Y
Cust1676,N
Cust39165,N
Cust37711,N
Cust2055,Y
Cust7289,Y
Cust15742,N
Cust2337,Y
Cust8645,N
Cust21417,N
Cust17111,N
Cust11619,N
Cust24116,N
Cust15659,N
Cust38416,N
Cust9127,N
Cust7005,Y
Cust6478,Y
Cust34323,N
Cust10187,N
Cust9341,Y
Cust33541,N
Cust8361,N
Cust9794,N
Cust34607,N
Cust26265,N
Cust39209,N
Cust6743,Y
Cust26712,N
Cust15259,N
Cust30567,N
Cust22498,Y
Cust24346,N
Cust16567,N
Cust15701,N
Cust23667,N
Cust8244,N
Cust9260,Y
Cust10281,N
Cust13494,Y
Cust15907,N
Cust22358,Y
Cust34536,N
Cust19376,N
Cust11056,Y
Cust28505,Y
Cust14953,N
Cust24070,N
Cust23977,N
Cust3352,Y
Cust8883,N
Cust37857,N
Cust17897,N
Cust17361,N
Cust24692,Y
Cust31034,N
Cust17414,N
Cust16584,N
Cust8043,N
Cust38035,N
Cust23950,N
Cust26449,N
Cust10580,N
Cust22585,Y
Cust7095,Y
Cust37937,N
Cust35409,N
Cust38394,N
Cust13548,N
Cust5411,Y
Cust8575,N
Cust28651,N
Cust22292,Y
Cust9575,N
Cust10831,N
Cust37566,N
Cust20865,N
Cust32692,N
Cust24271,N
Cust34009,N
Cust7721,Y
Cust4118,Y
Cust29773,N
Cust9856,N
Cust2284,N
Cust24128,N
Cust29417,N
Cust2635,Y
Cust28756,N
Cust13838,N
Cust3305,Y
Cust29504,N
Cust12954,N
Cust36723,N
Cust10064,N
Cust1576,N
Cust13656,N
Cust16243,N
Cust14879,N
Cust10900,N
Cust37443,N
Cust15424,N
Cust22046,Y
Cust26957,N
Cust7407,Y
Cust20315,N
Cust4147,Y
Cust10684,N
Cust27005,N
Cust28947,N
Cust18257,Y
Cust26664,N
Cust1405,Y
Cust27104,N
Cust23338,N
Cust31602,N
Cust3332,Y
Cust6638,Y
Cust26460,N
Cust28512,N
Cust18379,Y
Cust16976,N
Cust6697,Y
Cust27702,N
Cust30627,Y
Cust33483,N
Cust9913,N
Cust9947,N
Cust10658,N
Cust29808,N
Cust29613,N
Cust2091,Y
Cust38962,N
Cust10935,N
Cust8958,N
Cust23333,N
Cust35612,N
Cust20860,Y
Cust10859,N
Cust7987,Y
Cust35280,Y
Cust3183,Y
Cust37491,N
Cust18513,Y
Cust3241,Y
Cust26442,N
Cust1163,N
Cust22631,Y
Cust2161,Y
Cust19200,N
Cust37695,N
Cust21243,N
Cust6992,Y
Cust13284,N
Cust4108,Y
Cust12341,N
Cust23485,N
Cust10762,N
Cust3253,Y
Cust14121,N
Cust29796,N
Cust29784,N
Cust28579,N
Cust37182,N
Cust26111,N
Cust16199,N
Cust19961,N
Cust20313,N
Cust10606,N
Cust33053,N
Cust22016,Y
Cust17529,N
Cust18365,Y
Cust2662,Y
Cust28787,N
Cust2356,Y
Cust9012,N
Cust5345,Y
Cust8317,N
Cust22568,Y
Cust7550,Y
Cust23911,N
Cust21745,Y
Cust19467,N
Cust4924,Y
Cust9530,N
Cust34007,N
Cust8167,N
Cust26356,N
Cust9112,N
Cust12302,N
Cust18231,Y
Cust2110,Y
Cust14078,N
Cust15000,N
Cust20832,N
Cust1551,N
Cust36497,N
Cust26337,N
Cust7955,Y
Cust19749,N
Cust5062,Y
Cust14000,N
Cust37490,N
Cust20299,N
Cust26651,N
Cust23453,N
Cust24802,N
Cust27047,N
Cust8216,N
Cust24875,N
Cust34952,N
Cust27926,N
Cust24862,N
Cust19525,Y
Cust26781,N
Cust37966,N
Cust27264,N
Cust13776,N
Cust5001,Y
Cust2081,Y
Cust5953,Y
Cust4448,Y
Cust4606,Y
Cust29101,N
Cust4210,Y
Cust16133,N
Cust7821,Y
Cust9751,N
Cust23736,N
Cust23165,N
Cust17125,N
Cust20102,N
Cust4866,Y
Cust34695,N
Cust20085,N
Cust39484,N
Cust10598,N
Cust10715,N
Cust2998,N
Cust39093,N
Cust2214,Y
Cust20791,N
Cust7520,Y
Cust29727,N
Cust6650,Y
Cust5761,Y
Cust34133,N
Cust11028,N
Cust3928,Y
Cust36545,N
Cust37057,N
Cust14697,N
Cust15933,N
Cust7333,Y
Cust33171,N
Cust30109,N
Cust1251,Y
Cust23446,N
Cust15962,N
Cust7737,N
Cust35935,N
Cust13202,N
Cust11046,N
Cust29515,N
Cust14394,Y
Cust12460,N
Cust3252,Y
Cust33627,Y
Cust33545,N
Cust6004,Y
Cust34641,N
Cust12649,Y
Cust22153,Y
Cust22370,Y
Cust1451,N
Cust20416,N
Cust3508,Y
Cust22110,Y
Cust6177,Y
Cust21552,N
Cust8708,N
Cust29012,N
Cust22772,Y
Cust7017,Y
Cust13019,Y
Cust29087,N
Cust10368,N
Cust14011,N
Cust15376,N
Cust19029,N
Cust29179,N
Cust13326,Y
Cust2185,Y
Cust13550,N
Cust13961,N
Cust25245,N
Cust7179,Y
Cust14733,N
Cust9074,N
Cust25397,N
Cust29482,N
Cust12822,N
Cust7201,Y
Cust12622,N
Cust16321,N
Cust34681,N
Cust26445,N
Cust35174,N
Cust7755,Y
Cust39202,N
Cust37319,N
Cust20789,N
Cust27516,N
Cust5563,Y
Cust15702,N
Cust13194,N
Cust22762,Y
Cust18628,Y
Cust3091,Y
Cust25165,N
Cust10991,N
Cust33232,Y
Cust39424,N
Cust14173,Y
Cust25480,N
Cust12581,Y
Cust14814,N
Cust27752,N
Cust27575,N
Cust21856,N
Cust34066,N
Cust23422,N
Cust22995,Y
Cust21388,N
Cust18143,Y
Cust23285,N
Cust15729,Y
Cust34026,N
Cust1923,N
Cust23477,N
Cust37686,N
Cust26694,N
Cust28334,N
Cust16463,N
Cust22603,Y
Cust19688,N
Cust13949,N
Cust11390,N
Cust8212,N
Cust13408,N
Cust28646,N
Cust25221,N
Cust4828,Y
Cust10430,N
Cust6988,Y
Cust25222,N
Cust14779,N
Cust20127,N
Cust22163,Y
Cust29174,N
Cust33465,N
Cust33006,N
Cust29334,N
Cust23382,N
Cust38624,N
Cust35352,N
Cust39278,N
Cust19264,N
Cust18848,N
Cust16989,N
Cust37482,N
Cust2775,Y
Cust31097,Y
Cust14337,Y
Cust39429,N
Cust38441,N
Cust15981,N
Cust38055,N
Cust22657,Y
Cust37984,N
Cust7611,Y
Cust21897,N
Cust32157,N
Cust23414,N
Cust29898,Y
Cust3564,Y
Cust14703,N
Cust30515,N
Cust36365,N
Cust13179,N
Cust34601,N
Cust5181,N
Cust30365,N
Cust16021,N
Cust37619,N
Cust10737,N
Cust34286,N
Cust2973,Y
Cust26281,N
Cust35610,N
Cust27891,N
Cust8219,N
Cust36753,N
Cust8214,N
Cust13867,N
Cust21082,N
Cust26298,N
Cust20194,N
Cust22408,Y
Cust29635,N
Cust21624,N
Cust25844,N
Cust24281,N
Cust5509,Y
Cust31265,N
Cust27459,N
Cust20514,N
Cust2769,Y
Cust27958,N
Cust33193,N
Cust36904,N
Cust36726,Y
Cust20358,N
Cust32354,N
Cust25194,N
Cust7116,Y
Cust20122,N
Cust2149,Y
Cust15278,N
Cust32728,N
Cust14288,Y
Cust25377,N
Cust8465,N
Cust11511,N
Cust11943,N
Cust4302,Y
Cust25523,N
Cust17552,N
Cust6682,N
Cust11492,N
Cust4186,Y
Cust35590,Y
Cust13228,N
Cust2623,Y
Cust15713,N
Cust11301,N
Cust25535,N
Cust30592,N
Cust9566,N
Cust35942,N
Cust21828,N
Cust4968,Y
Cust1703,N
Cust23005,N
Cust30911,N
Cust18435,Y
Cust32288,N
Cust37936,Y
Cust10162,N
Cust23856,N
Cust12512,N
Cust31008,N
Cust36435,N
Cust9988,N
Cust38118,N
Cust19863,N
Cust2107,Y
Cust28418,N
Cust31871,N
Cust14443,N
Cust24683,N
Cust6963,Y
Cust10882,N
Cust1876,Y
Cust32966,N
Cust18802,Y
Cust22335,Y
Cust19759,N
Cust20276,N
Cust8827,N
Cust8407,N
Cust6931,Y
Cust8293,N
Cust23551,N
Cust14766,N
Cust23779,N
Cust31961,N
Cust23598,N
Cust20908,N
Cust19462,N
Cust37979,N
Cust34864,N
Cust13193,N
Cust36423,N
Cust30079,N
Cust35893,N
Cust11959,N
Cust21566,Y
Cust26239,N
Cust7338,Y
Cust23182,N
Cust30799,N
Cust23455,N
Cust21725,N
Cust5325,Y
Cust17337,N
Cust9613,N
Cust7861,Y
Cust33453,N
Cust12752,N
Cust29035,N
Cust5422,Y
Cust38322,Y
Cust18956,Y
Cust6463,N
Cust24925,N
Cust18458,Y
Cust35405,N
Cust15277,N
Cust1369,Y
Cust30988,N
Cust7817,Y
Cust30511,N
Cust2047,Y
Cust24882,N
Cust35061,N
Cust30637,N
Cust25455,N
Cust23475,N
Cust25678,N
Cust33772,Y
Cust38207,N
Cust36400,N
Cust4311,Y
Cust25317,N
Cust33162,Y
Cust29731,N
Cust26965,N
Cust10146,N
Cust23036,N
Cust37465,N
Cust1755,N
Cust29834,N
Cust23902,N
Cust16214,N
Cust37583,N
Cust13668,N
Cust27601,N
Cust19405,N
Cust12187,Y
Cust1147,Y
Cust2152,Y
Cust36884,N
Cust25422,N
Cust10275,N
Cust23409,N
Cust8172,N
Cust12565,N
Cust21567,N
Cust38887,N
Cust8535,N
Cust19419,N
Cust37320,N
Cust3440,Y
Cust8890,N
Cust5596,Y
Cust10813,N
Cust36249,N
Cust24747,N
Cust4777,Y
Cust9101,N
Cust11889,N
Cust30569,N
Cust35816,N
Cust17889,N
Cust17881,N
Cust39187,N
Cust35896,Y
Cust20230,N
Cust21047,N
Cust27721,N
Cust6386,Y
Cust28093,N
Cust15153,N
Cust34138,N
Cust15449,N
Cust1624,Y
Cust21490,N
Cust8164,N
Cust8064,Y
Cust10535,N
Cust23763,N
Cust21922,N
Cust5822,Y
Cust9559,N
Cust28656,N
Cust19306,N
Cust7238,Y
Cust9817,N
Cust17706,N
Cust6407,Y
Cust1118,Y
Cust7932,Y
Cust30264,N
Cust34867,N
Cust16600,N
Cust26250,Y
Cust13442,N
Cust30119,N
Cust11962,N
Cust34083,N
Cust4417,Y
Cust9606,N
Cust36025,N
Cust9553,N
Cust22173,Y
Cust37568,N
Cust19457,N
Cust17187,N
Cust1223,N
Cust3291,Y
Cust14625,N
Cust23686,N
Cust17059,N
Cust34332,N
Cust8091,N
Cust27353,N
Cust30211,N
Cust32685,N
Cust23039,N
Cust22768,Y
Cust29723,N
Cust28420,N
Cust16487,N
Cust19584,N
Cust34329,N
Cust19293,N
Cust8318,N
Cust28292,N
Cust25743,N
Cust27206,N
Cust1758,N
Cust4964,Y
Cust29175,N
Cust28163,N
Cust11227,N
Cust37422,N
Cust13400,N
Cust23283,N
Cust31222,N
Cust4410,N
Cust27515,N
Cust6879,Y
Cust24977,N
Cust21074,N
Cust35945,N
Cust17505,N
Cust5392,Y
Cust30445,N
Cust3193,Y
Cust37682,N
Cust39368,N
Cust15875,N
Cust1978,Y
Cust11737,N
Cust35797,N
Cust26115,N
Cust38357,Y
Cust32583,N
Cust37330,N
Cust13190,N
Cust37499,N
Cust37479,N
Cust1009,N
Cust17133,N
Cust7026,Y
Cust5809,Y
Cust20421,N
Cust38885,N
Cust1261,N
Cust20778,N
Cust7213,Y
Cust25452,N
Cust15246,N
Cust22186,Y
Cust7937,Y
Cust27484,Y
Cust6760,Y
Cust15119,Y
Cust7549,Y
Cust16508,N
Cust30954,N
Cust8251,N
Cust26217,Y
Cust23352,N
Cust24873,N
Cust3901,Y
Cust29924,N
Cust14177,N
Cust1961,N
Cust19243,N
Cust3554,Y
Cust4815,N
Cust17373,N
Cust35515,N
Cust28744,N
Cust31984,N
Cust2745,Y
Cust1614,N
Cust32760,N
Cust39016,N
Cust8375,N
Cust8856,N
Cust20338,N
Cust7981,Y
Cust19890,N
Cust30321,N
Cust7554,Y
Cust10375,N
Cust23484,N
Cust32310,N
Cust4412,Y
Cust19341,Y
Cust2897,Y
Cust23719,N
Cust30579,N
Cust22011,Y
Cust5584,N
Cust19932,N
Cust18162,Y
Cust1039,N
Cust25288,N
Cust19864,N
Cust36952,N
Cust16062,N
Cust7928,Y
Cust25790,N
Cust12834,N
Cust15112,N
Cust21443,N
Cust18743,Y
Cust7075,Y
Cust8344,N
Cust19101,N
Cust10843,N
Cust1036,Y
Cust2594,Y
Cust33328,N
Cust37316,N
Cust23708,N
Cust14977,N
Cust33277,N
Cust2202,Y
Cust21789,N
Cust9353,N
Cust6951,Y
Cust9356,Y
Cust29077,N
Cust27375,N
Cust22420,Y
Cust17416,N
Cust13406,N
Cust32377,N
Cust15935,N
Cust6695,Y
Cust29577,N
Cust30885,N
Cust10432,N
Cust29226,N
Cust7161,Y
Cust7493,Y
Cust38841,N
Cust4049,Y
Cust13666,N
Cust5547,Y
Cust25386,N
Cust13694,N
Cust31785,N
Cust14246,Y
Cust15117,N
Cust32355,N
Cust35152,N
Cust29453,N
Cust30745,N
Cust29695,N
Cust24598,N
Cust20573,N
Cust4884,Y
Cust1701,Y
Cust6860,Y
Cust11438,N
Cust12276,N
Cust21572,N
Cust13584,N
Cust12914,N
Cust4307,Y
Cust25639,N
Cust30107,N
Cust5920,Y
Cust16433,N
Cust12529,N
Cust36388,N
Cust8544,N
Cust36218,Y
Cust15867,N
Cust16530,N
Cust8059,Y
Cust5091,Y
Cust26465,N
Cust21351,N
Cust30714,N
Cust5450,Y
Cust33527,N
Cust8982,N
Cust31615,N
Cust2789,Y
Cust17656,N
Cust6232,Y
Cust6488,Y
Cust33876,N
Cust6484,Y
Cust33880,N
Cust9997,N
Cust25093,N
Cust20405,N
Cust10395,N
Cust1465,N
Cust24420,N
Cust19354,N
Cust23620,N
Cust14118,N
Cust1431,N
Cust15749,N
Cust5545,Y
Cust35948,N
Cust12037,N
Cust1006,Y
Cust14085,N
Cust23027,N
Cust18947,N
Cust29274,N
Cust17966,Y
Cust18549,Y
Cust29888,N
Cust27463,N
Cust28660,N
Cust23069,Y
Cust2527,Y
Cust16216,N
Cust20527,Y
Cust26420,N
Cust39467,N
Cust15148,N
Cust17823,N
Cust20923,N
Cust20683,N
Cust28111,N
Cust39325,N
Cust26355,N
Cust31375,N
Cust29683,N
Cust20477,N
Cust20701,N
Cust26137,N
Cust20929,N
Cust37972,N
Cust32337,N
Cust15364,N
Cust20568,N
Cust9650,N
Cust32943,N
Cust6420,Y
Cust2458,Y
Cust5499,Y
Cust12503,N
Cust18270,Y
Cust1424,N
Cust2955,Y
Cust8253,N
Cust37223,N
Cust21733,N
Cust32707,N
Cust19431,Y
Cust6476,Y
Cust14481,N
Cust24243,N
Cust4714,Y
Cust9636,Y
Cust19138,N
Cust34017,N
Cust38869,N
Cust18135,Y
Cust3132,Y
Cust4999,Y
Cust36906,N
Cust19398,N
Cust30204,N
Cust34318,N
Cust31738,N
Cust16239,N
Cust11688,N
Cust13590,N
Cust15863,N
Cust7772,Y
Cust18933,N
Cust8087,Y
Cust21265,N
Cust36883,N
Cust37614,N
Cust15474,N
Cust27590,N
Cust10547,N
Cust14628,N
Cust5560,Y
Cust34191,N
Cust25546,N
Cust23009,N
Cust1524,N
Cust22209,Y
Cust20450,N
Cust5791,Y
Cust14069,N
Cust27917,N
Cust34104,N
Cust34152,N
Cust39454,N
Cust15450,N
Cust15339,N
Cust4612,Y
Cust30912,N
Cust5629,Y
Cust35970,N
Cust18224,Y
Cust34919,N
Cust22299,Y
Cust17409,N
Cust14973,N
Cust34025,N
Cust26030,N
Cust37351,N
Cust22051,Y
Cust4941,Y
Cust18070,Y
Cust28406,N
Cust1060,N
Cust9441,Y
Cust8239,Y
Cust8587,N
Cust35025,N
Cust14776,N
Cust13835,N
Cust38094,N
Cust18866,Y
Cust2360,Y
Cust16980,N
Cust36472,N
Cust19653,N
Cust29238,N
Cust30495,N
Cust15379,N
Cust9247,N
Cust21675,N
Cust16249,N
Cust30673,N
Cust3404,Y
Cust11853,Y
Cust11566,N
Cust21817,N
Cust4359,Y
Cust23148,N
Cust26062,N
Cust38455,N
Cust16335,N
Cust18313,Y
Cust29247,N
Cust1869,Y
Cust39217,N
Cust37524,N
Cust18857,Y
Cust36010,N
Cust11071,N
Cust12696,N
Cust34897,N
Cust24640,N
Cust9152,N
Cust10674,N
Cust30834,N
Cust36789,N
Cust32799,N
Cust5788,Y
Cust16665,N
Cust28209,N
Cust15658,N
Cust30326,N
Cust16444,N
Cust34481,N
Cust14286,Y
Cust30505,N
Cust35017,N
Cust37284,N
Cust1577,N
Cust33902,N
Cust20834,N
Cust5016,Y
Cust38975,N
Cust11532,N
Cust6641,Y
Cust20988,N
Cust37445,N
Cust39437,Y
Cust35843,N
Cust10801,N
Cust21181,N
Cust32050,N
Cust6422,Y
Cust33612,N
Cust36876,N
Cust4770,Y
Cust1888,N
Cust20646,N
Cust23031,N
Cust7686,Y
Cust34306,N
Cust14915,N
Cust31254,N
Cust29755,N
Cust25951,N
Cust17729,N
Cust39219,N
Cust6800,Y
Cust39462,N
Cust35613,N
Cust30051,Y
Cust27716,N
Cust12348,N
Cust28084,N
Cust13725,N
Cust21661,N
Cust2398,Y
Cust20945,N
Cust3814,Y
Cust8103,Y
Cust13090,N
Cust36975,N
Cust20980,N
Cust31237,N
Cust13067,N
Cust37858,N
Cust14847,N
Cust10526,N
Cust5620,N
Cust20024,N
Cust32500,Y
Cust34927,N
Cust14872,N
Cust30137,N
Cust17925,N
Cust10191,N
Cust13073,N
Cust27446,N
Cust31116,N
Cust30146,N
Cust2112,Y
Cust39318,Y
Cust13454,N
Cust14048,N
Cust29339,Y
Cust17180,N
Cust15533,Y
Cust29589,N
Cust35671,N
Cust29021,N
Cust4719,Y
Cust13439,N
Cust2252,Y
Cust14223,Y
Cust12144,N
Cust6320,Y
Cust10637,N
Cust23491,N
Cust25396,N
Cust21399,N
Cust23252,Y
Cust6601,Y
Cust38139,N
Cust2697,Y
Cust3581,Y
Cust8031,Y
Cust22451,Y
Cust10531,N
Cust31472,N
Cust32278,N
Cust35162,N
Cust38926,N
Cust24359,N
Cust16924,N
Cust5894,N
Cust38026,N
Cust5904,Y
Cust2331,Y
Cust2606,Y
Cust7556,Y
Cust6319,Y
Cust19512,N
Cust36823,N
